Run,AvgReward,SuccessRate,ElimRate
6226,-51.39916666666667,17.0,22.666666666666668
6227,33.48833333333334,51.666666666666664,31.166666666666668
6228,2.6683333333333334,38.0,27.666666666666668
6229,4.3475,36.833333333333336,27.333333333333332
6230,-39.979166666666664,22.666666666666668,50.0
6231,-74.32166666666667,5.0,25.0
6232,10.926666666666668,53.666666666666664,23.166666666666668
6233,28.849166666666665,59.5,36.0
6234,-35.51916666666667,20.333333333333332,21.166666666666668
6235,-28.41,28.333333333333332,37.166666666666664
6236,-34.76333333333333,30.5,50.0
6237,-3.6116666666666664,45.166666666666664,38.333333333333336
6238,123.70333333333333,98.83333333333333,5.333333333333333
6239,-27.265,26.166666666666668,38.5
6240,12.245,49.666666666666664,37.0
6241,15.383333333333333,61.833333333333336,28.666666666666668
6242,-75.7075,6.333333333333333,14.5
6243,-4.5025,40.5,38.833333333333336
6244,73.78083333333333,75.66666666666667,50.0
6245,2.2824999999999998,40.5,21.666666666666668
6246,37.026666666666664,62.333333333333336,34.5
6247,-13.9325,28.5,23.5
6248,3.8799999999999994,41.833333333333336,24.5
6249,-58.345,9.666666666666666,12.666666666666666
6250,-55.215833333333336,9.666666666666666,17.833333333333332
6251,-67.13083333333334,6.833333333333333,34.166666666666664
6252,-27.778333333333336,26.833333333333332,26.5
6253,-84.77083333333333,4.666666666666667,24.666666666666668
6254,-4.563333333333333,33.166666666666664,13.0
6255,10.709166666666667,45.0,23.5
6256,-19.535,25.333333333333332,20.666666666666668
6257,167.23333333333332,100.0,36.666666666666664
6258,-8.358333333333333,30.333333333333332,16.833333333333332
6259,-18.773333333333333,34.0,31.666666666666668
6260,34.6475,53.333333333333336,40.333333333333336
6261,-33.513333333333335,23.666666666666668,48.833333333333336
6262,-49.215,14.333333333333334,17.333333333333332
6263,-39.725833333333334,17.666666666666668,26.166666666666668
6264,60.490833333333335,74.66666666666667,50.0
6265,61.16083333333333,71.16666666666667,50.0
6266,-35.458333333333336,23.0,21.5
6267,5.7825,43.833333333333336,22.166666666666668
6268,30.59,63.0,43.833333333333336
6269,93.12333333333333,70.0,9.166666666666666
6270,-23.686666666666667,24.166666666666668,23.0
6271,35.44916666666666,74.16666666666667,18.833333333333332
6272,-66.48833333333333,9.166666666666666,27.0
6273,-57.36166666666667,9.666666666666666,29.666666666666668
6274,27.785,58.833333333333336,27.333333333333332
6275,-14.710833333333333,28.5,36.166666666666664
6276,-45.68833333333333,16.166666666666668,27.333333333333332
6277,50.3525,70.16666666666667,17.333333333333332
6278,58.29666666666666,66.0,22.333333333333332
6279,-24.688333333333333,27.666666666666668,41.5
6280,38.5075,63.166666666666664,34.666666666666664
6281,26.455000000000002,46.666666666666664,24.666666666666668
6282,18.923333333333336,50.0,22.666666666666668
6283,-57.946666666666665,15.666666666666666,19.166666666666668
6284,-38.2825,23.5,29.166666666666668
6285,16.913333333333334,40.5,18.666666666666668
6286,-65.28083333333333,12.833333333333334,25.666666666666668
6287,-46.5,14.666666666666666,16.833333333333332
6288,-17.096666666666668,29.5,22.5
6289,-33.33833333333333,28.833333333333332,50.0
6290,-22.438333333333333,24.5,16.833333333333332
6291,-40.82666666666667,17.333333333333332,27.0
6292,-26.021666666666665,30.0,33.333333333333336
6293,-9.18,31.0,26.333333333333332
6294,-33.68416666666666,23.5,28.166666666666668
6295,-29.121666666666666,27.0,30.0
6296,5.944166666666667,40.333333333333336,18.5
6297,-5.756666666666667,37.333333333333336,30.0
6298,-40.68833333333333,18.5,25.0
6299,-54.34833333333333,16.166666666666668,25.333333333333332
6300,120.92416666666666,92.66666666666667,8.833333333333334
6301,-0.4783333333333329,42.0,26.166666666666668
6302,-9.56,29.833333333333332,22.833333333333332
6303,52.975,70.33333333333333,50.0
6304,-22.278333333333332,26.5,23.0
6305,31.99,56.333333333333336,21.833333333333332
6306,-54.1575,13.0,27.0
6307,-55.0325,11.166666666666666,21.833333333333332
6308,-29.620833333333334,20.5,17.666666666666668
6309,5.563333333333333,49.0,30.666666666666668
6310,-75.94166666666666,7.333333333333333,30.833333333333332
6311,-50.056666666666665,12.0,49.666666666666664
6312,3.689166666666667,41.5,21.833333333333332
6313,-36.704166666666666,18.333333333333332,26.5
6314,33.5925,57.0,18.833333333333332
6315,14.691666666666665,43.5,21.166666666666668
6316,-62.705000000000005,5.333333333333333,23.5
6317,-33.64416666666667,29.666666666666668,50.0
6318,-37.12,23.5,25.0
6319,75.295,88.83333333333333,19.666666666666668
6320,21.1175,56.833333333333336,50.0
6321,-56.16833333333333,20.166666666666668,26.666666666666668
6322,-81.18166666666666,5.0,22.0
6323,47.2475,64.66666666666667,28.833333333333332
6324,51.54666666666666,61.5,17.666666666666668
6325,-27.0825,32.333333333333336,48.833333333333336
6326,-16.733333333333334,25.0,21.166666666666668
6327,-31.71666666666667,19.833333333333332,18.666666666666668
6328,-27.795833333333334,25.833333333333332,40.666666666666664
6329,-39.4575,14.5,30.833333333333332
6330,53.08416666666667,70.5,16.166666666666668
6331,12.078333333333333,53.333333333333336,22.833333333333332
6332,-40.91166666666667,14.166666666666666,21.5
6333,6.823333333333333,38.5,21.166666666666668
6334,-19.849999999999998,29.333333333333332,23.5
6335,-47.69583333333333,20.166666666666668,22.0
6336,139.1575,100.0,3.0
6337,-76.06,4.5,26.5
6338,65.54833333333333,75.0,18.166666666666668
6339,10.975,52.666666666666664,50.0
6340,-29.069999999999997,21.833333333333332,39.166666666666664
6341,-36.865,23.0,30.666666666666668
6342,33.348333333333336,53.166666666666664,23.166666666666668
6343,-75.67916666666666,1.1666666666666667,28.166666666666668
6344,-17.720000000000002,25.666666666666668,23.833333333333332
6345,-31.275000000000002,29.166666666666668,38.5
6346,-1.5091666666666672,33.0,29.666666666666668
6347,26.31833333333333,54.5,23.833333333333332
6348,-71.34833333333334,8.0,23.833333333333332
6349,6.338333333333334,36.833333333333336,18.5
6350,18.024166666666666,48.333333333333336,16.166666666666668
6351,35.12416666666667,60.5,22.333333333333332
6352,-52.0575,17.666666666666668,25.0
6353,-55.175000000000004,10.833333333333334,44.166666666666664
6354,-51.36416666666667,18.833333333333332,25.333333333333332
6355,-3.6858333333333344,40.833333333333336,40.833333333333336
6356,12.6925,44.0,22.666666666666668
6357,-22.736666666666665,28.0,21.833333333333332
6358,90.84333333333332,94.33333333333333,24.333333333333332
6359,-9.671666666666667,30.0,24.166666666666668
6360,-53.18833333333333,11.166666666666666,26.5
6361,26.073333333333334,49.166666666666664,21.166666666666668
6362,72.4675,68.16666666666667,16.833333333333332
6363,62.72083333333333,78.5,14.5
6364,-10.453333333333333,28.833333333333332,21.5
6365,133.32833333333335,100.0,0.3333333333333333
6366,-13.466666666666667,25.0,14.166666666666666
6367,-53.7925,14.333333333333334,24.666666666666668
6368,-41.20583333333334,20.333333333333332,25.0
6369,-15.831666666666669,22.666666666666668,17.666666666666668
6370,26.84583333333333,66.33333333333333,32.0
6371,-46.71,15.333333333333334,25.0
6372,-76.52833333333334,7.333333333333333,26.166666666666668
6373,-57.08083333333334,14.666666666666666,28.5
6374,26.746666666666666,58.666666666666664,18.5
6375,-8.081666666666665,37.666666666666664,33.5
6376,-28.944999999999997,22.666666666666668,23.0
6377,-31.33666666666667,26.833333333333332,41.833333333333336
6378,-74.78,7.333333333333333,27.0
6379,-32.235,24.5,24.166666666666668
6380,27.090833333333336,48.5,16.5
6381,-36.637499999999996,17.166666666666668,26.5
6382,-53.32083333333333,16.166666666666668,24.666666666666668
6383,70.29416666666667,81.16666666666667,50.0
6384,-60.00416666666667,15.0,25.5
6385,-47.945,15.333333333333334,21.833333333333332
6386,-48.23,17.666666666666668,23.0
6387,137.7075,100.0,3.8333333333333335
6388,-34.34916666666667,36.166666666666664,50.0
6389,6.095,46.166666666666664,28.0
6390,-47.85,14.666666666666666,18.5
6391,-60.5375,10.666666666666666,20.666666666666668
6392,27.708333333333332,56.833333333333336,16.5
6393,1.9241666666666666,43.0,27.333333333333332
6394,-29.7925,18.166666666666668,22.0
6395,-31.1125,31.666666666666668,38.166666666666664
6396,-40.625,26.666666666666668,38.833333333333336
6397,-52.1225,17.333333333333332,25.666666666666668
6398,57.24,66.66666666666667,13.833333333333334
6399,-25.059166666666666,19.666666666666668,24.333333333333332
6400,-44.990833333333335,18.5,28.5
6401,-52.53,16.833333333333332,22.166666666666668
6402,49.3225,72.0,40.833333333333336
6403,-43.68833333333333,17.5,19.0
